id_vente,date,client_id,produit,categorie,region,canal,quantite,prix_unitaire,remise_pct,montant_total
VNT00962,2024-09-30,CLI0046,Disque SSD 1TB,Stockage,Île-de-France,Magasin,8,99.99,5,759.92
VNT00963,2024-08-13,CLI0182,Imprimante laser,Impression,Occitanie,Magasin,4,349.99,0,1399.96
VNT00964,2024-03-22,CLI0150,Tablette graphique,Création,Auvergne-Rhône-Alpes,Magasin,12,249.99,15,2549.9
VNT00965,2024-07-18,CLI0015,Webcam HD,Vidéo,Provence-PACA,B2B Direct,1,79.99,20,63.99
VNT00966,2024-07-20,CLI0133,Souris sans fil,Périphériques,Provence-PACA,Magasin,15,39.99,15,509.87
VNT00967,2024-10-20,CLI0126,Imprimante laser,Impression,Normandie,Revendeur,7,349.99,5,2327.43
VNT00968,2024-05-29,CLI0087,Laptop Pro,Informatique,Provence-PACA,Revendeur,8,1299.99,20,8319.94
VNT00969,2024-03-24,CLI0133,Hub USB-C,Connectique,Provence-PACA,Magasin,13,49.99,10,584.88
VNT00970,2024-02-21,CLI0005,Hub USB-C,Connectique,Grand Est,Revendeur,1,49.99,5,47.49
VNT00971,2024-08-20,CLI0091,Tablette graphique,Création,Normandie,B2B Direct,11,249.99,10,2474.9
VNT00972,2024-09-14,CLI0019,Disque SSD 1TB,Stockage,Normandie,B2B Direct,15,99.99,10,1349.87
VNT00973,2024-04-10,CLI0114,Souris sans fil,Périphériques,Grand Est,Revendeur,12,39.99,10,431.89
VNT00974,2024-05-09,CLI0186,Webcam HD,Vidéo,Auvergne-Rhône-Alpes,Revendeur,10,79.99,10,719.91
VNT00975,2024-06-15,CLI0064,Hub USB-C,Connectique,Grand Est,En ligne,14,49.99,20,559.89
VNT00976,2024-12-27,CLI0112,Souris sans fil,Périphériques,Bretagne,Revendeur,8,39.99,5,303.92
VNT00977,2024-07-26,CLI0117,Tablette graphique,Création,Provence-PACA,Magasin,9,249.99,15,1912.42
VNT00978,2024-10-03,CLI0115,Hub USB-C,Connectique,Hauts-de-France,En ligne,12,49.99,15,509.9
VNT00979,2024-02-10,CLI0122,Disque SSD 1TB,Stockage,Provence-PACA,En ligne,12,99.99,0,1199.88
VNT00980,2024-10-25,CLI0169,Clavier mécanique,Périphériques,Occitanie,Magasin,11,89.99,5,940.4
VNT00981,2024-10-18,CLI0127,Laptop Pro,Informatique,Normandie,B2B Direct,6,1299.99,5,7409.94
VNT00982,2024-02-11,CLI0119,Webcam HD,Vidéo,Hauts-de-France,Magasin,13,79.99,15,883.89
VNT00983,2024-01-13,CLI0153,Disque SSD 1TB,Stockage,Occitanie,Revendeur,10,99.99,5,949.9
VNT00984,2024-07-06,CLI0010,Tablette graphique,Création,Hauts-de-France,B2B Direct,9,249.99,5,2137.41
VNT00985,2024-01-07,CLI0098,Tablette graphique,Création,Occitanie,En ligne,14,249.99,10,3149.87
VNT00986,2024-07-28,CLI0063,Clavier mécanique,Périphériques,Auvergne-Rhône-Alpes,Magasin,1,89.99,20,71.99
VNT00987,2024-03-13,CLI0141,Webcam HD,Vidéo,Île-de-France,Magasin,7,79.99,0,559.93
VNT00988,2024-10-23,CLI0144,Écran 4K,Affichage,Hauts-de-France,B2B Direct,9,449.99,10,3644.92
VNT00989,2024-09-16,CLI0048,Tablette graphique,Création,Grand Est,En ligne,3,249.99,15,637.47
VNT00990,2024-07-16,CLI0121,Casque audio,Audio,Grand Est,En ligne,4,129.99,0,519.96
VNT00991,2024-02-28,CLI0166,Imprimante laser,Impression,Provence-PACA,Revendeur,9,349.99,0,3149.91
VNT00992,2024-02-25,CLI0196,Casque audio,Audio,Provence-PACA,B2B Direct,8,129.99,0,1039.92
VNT00993,2024-10-07,CLI0156,Écran 4K,Affichage,Normandie,En ligne,5,449.99,20,1799.96
VNT00994,2024-07-19,CLI0061,Casque audio,Audio,Normandie,Revendeur,13,129.99,20,1351.9
VNT00995,2024-04-26,CLI0015,Écran 4K,Affichage,Occitanie,En ligne,2,449.99,15,764.98
VNT00996,2024-12-15,CLI0124,Souris sans fil,Périphériques,Occitanie,Magasin,2,39.99,5,75.98
VNT00997,2024-09-14,CLI0156,Souris sans fil,Périphériques,Hauts-de-France,Magasin,8,39.99,0,319.92
VNT00998,2024-10-02,CLI0025,Webcam HD,Vidéo,Île-de-France,Magasin,7,79.99,10,503.94
VNT00999,2024-03-14,CLI0093,Laptop Pro,Informatique,Île-de-France,En ligne,13,1299.99,10,15209.88
VNT01000,2024-02-26,CLI0199,Disque SSD 1TB,Stockage,Hauts-de-France,B2B Direct,13,99.99,0,1299.87
VNT01001,2024-09-14,CLI0114,Tablette graphique,Création,Auvergne-Rhône-Alpes,Magasin,1,249.99,10,224.99
VNT01002,2024-01-07,CLI0121,Laptop Pro,Informatique,Provence-PACA,En ligne,8,1299.99,10,9359.93
VNT01003,2024-03-29,CLI0064,Webcam HD,Vidéo,Auvergne-Rhône-Alpes,En ligne,15,79.99,10,1079.87
VNT01004,2024-02-13,CLI0144,Tablette graphique,Création,Île-de-France,Revendeur,15,249.99,20,2999.88
VNT01005,2024-09-02,CLI0127,Casque audio,Audio,Bretagne,En ligne,15,129.99,10,1754.87
VNT01006,2024-12-28,CLI0076,Laptop Pro,Informatique,Normandie,En ligne,8,1299.99,5,9879.92
VNT01007,2024-02-01,CLI0115,Casque audio,Audio,Normandie,Revendeur,10,129.99,0,1299.9
VNT01008,2024-01-13,CLI0130,Imprimante laser,Impression,Provence-PACA,Magasin,6,349.99,5,1994.94
VNT01009,2024-01-19,CLI0118,Écran 4K,Affichage,Île-de-France,Magasin,4,449.99,0,1799.96
VNT01010,2024-02-21,CLI0197,Tablette graphique,Création,Bretagne,Revendeur,7,249.99,0,1749.93
VNT01011,2024-10-05,CLI0191,Imprimante laser,Impression,Île-de-France,En ligne,5,349.99,10,1574.96
VNT01012,2024-11-28,CLI0037,Hub USB-C,Connectique,Bretagne,Magasin,5,49.99,10,224.96
VNT01013,2024-10-31,CLI0114,Souris sans fil,Périphériques,Bretagne,B2B Direct,7,39.99,5,265.93
VNT01014,2024-11-07,CLI0134,Casque audio,Audio,Bretagne,En ligne,6,129.99,0,779.94
VNT01015,2024-10-23,CLI0019,Webcam HD,Vidéo,Grand Est,En ligne,6,79.99,5,455.94
VNT01016,2024-01-15,CLI0188,Imprimante laser,Impression,Provence-PACA,B2B Direct,1,349.99,20,279.99
VNT01017,2024-12-26,CLI0052,Écran 4K,Affichage,Normandie,Revendeur,9,449.99,5,3847.41
VNT01018,2024-03-09,CLI0171,Webcam HD,Vidéo,Bretagne,B2B Direct,9,79.99,0,719.91
VNT01019,2024-08-21,CLI0123,Hub USB-C,Connectique,Île-de-France,Magasin,8,49.99,5,379.92
VNT01020,2024-08-21,CLI0017,Laptop Pro,Informatique,Occitanie,Revendeur,8,1299.99,5,9879.92
VNT01021,2024-11-25,CLI0140,Laptop Pro,Informatique,Grand Est,Revendeur,14,1299.99,5,17289.87
VNT01022,2024-05-31,CLI0083,Écran 4K,Affichage,Île-de-France,Revendeur,2,449.99,15,764.98
VNT01023,2024-06-30,CLI0011,Écran 4K,Affichage,Hauts-de-France,Magasin,4,449.99,5,1709.96
VNT01024,2024-05-22,CLI0122,Imprimante laser,Impression,Hauts-de-France,En ligne,9,349.99,5,2992.41
VNT01025,2024-05-23,CLI0062,Webcam HD,Vidéo,Île-de-France,En ligne,8,79.99,10,575.93
VNT01026,2024-08-01,CLI0196,Écran 4K,Affichage,Normandie,Revendeur,12,449.99,10,4859.89
VNT01027,2024-02-15,CLI0194,Imprimante laser,Impression,Occitanie,B2B Direct,6,349.99,15,1784.95
VNT01028,2024-11-14,CLI0092,Clavier mécanique,Périphériques,Provence-PACA,En ligne,14,89.99,15,1070.88
VNT01029,2024-03-29,CLI0084,Webcam HD,Vidéo,Auvergne-Rhône-Alpes,En ligne,1,79.99,20,63.99
VNT01030,2024-06-28,CLI0037,Clavier mécanique,Périphériques,Grand Est,Magasin,12,89.99,20,863.9
VNT01031,2024-01-25,CLI0151,Tablette graphique,Création,Grand Est,B2B Direct,13,249.99,5,3087.38
VNT01032,2024-09-02,CLI0024,Disque SSD 1TB,Stockage,Normandie,Revendeur,12,99.99,10,1079.89
VNT01033,2024-09-02,CLI0152,Clavier mécanique,Périphériques,Normandie,En ligne,11,89.99,10,890.9
VNT01034,2024-04-13,CLI0049,Tablette graphique,Création,Auvergne-Rhône-Alpes,Magasin,11,249.99,0,2749.89
VNT01035,2024-02-21,CLI0197,Clavier mécanique,Périphériques,Occitanie,Magasin,9,89.99,10,728.92
VNT01036,2024-04-10,CLI0067,Tablette graphique,Création,Bretagne,En ligne,14,249.99,20,2799.89
VNT01037,2024-01-29,CLI0127,Souris sans fil,Périphériques,Bretagne,B2B Direct,4,39.99,10,143.96
VNT01038,2024-07-02,CLI0144,Écran 4K,Affichage,Normandie,B2B Direct,5,449.99,15,1912.46
VNT01039,2024-10-28,CLI0049,Clavier mécanique,Périphériques,Île-de-France,Revendeur,4,89.99,0,359.96
VNT01040,2024-10-28,CLI0061,Hub USB-C,Connectique,Bretagne,Magasin,8,49.99,20,319.94
VNT01041,2024-11-18,CLI0177,Hub USB-C,Connectique,Île-de-France,Magasin,7,49.99,10,314.94
VNT01042,2024-10-16,CLI0006,Tablette graphique,Création,Normandie,En ligne,7,249.99,5,1662.43
VNT01043,2024-10-26,CLI0171,Écran 4K,Affichage,Hauts-de-France,B2B Direct,1,449.99,20,359.99
VNT01044,2024-02-10,CLI0035,Tablette graphique,Création,Provence-PACA,Magasin,7,249.99,5,1662.43
VNT01045,2024-05-29,CLI0085,Disque SSD 1TB,Stockage,Grand Est,Revendeur,8,99.99,0,799.92
VNT01046,2024-05-30,CLI0054,Écran 4K,Affichage,Provence-PACA,En ligne,8,449.99,5,3419.92
VNT01047,2024-01-27,CLI0050,Tablette graphique,Création,Grand Est,Magasin,14,249.99,10,3149.87
VNT01048,2024-04-03,CLI0028,Casque audio,Audio,Île-de-France,B2B Direct,10,129.99,5,1234.9
VNT01049,2024-01-16,CLI0161,Souris sans fil,Périphériques,Normandie,Revendeur,11,39.99,0,439.89
VNT01050,2024-05-16,CLI0109,Webcam HD,Vidéo,Occitanie,En ligne,2,79.99,5,151.98
VNT01051,2024-04-19,CLI0090,Casque audio,Audio,Hauts-de-France,Revendeur,1,129.99,15,110.49
VNT01052,2024-07-28,CLI0081,Webcam HD,Vidéo,Normandie,Revendeur,2,79.99,15,135.98
VNT01053,2024-04-23,CLI0158,Casque audio,Audio,Grand Est,Magasin,1,129.99,0,129.99
VNT01054,2024-08-12,CLI0179,Tablette graphique,Création,Hauts-de-France,En ligne,11,249.99,15,2337.41
VNT01055,2024-07-17,CLI0107,Hub USB-C,Connectique,Grand Est,En ligne,9,49.99,5,427.41
VNT01056,2024-05-11,CLI0180,Clavier mécanique,Périphériques,Hauts-de-France,Magasin,1,89.99,20,71.99
VNT01057,2024-11-26,CLI0050,Clavier mécanique,Périphériques,Île-de-France,Magasin,15,89.99,10,1214.87
VNT01058,2024-01-26,CLI0173,Disque SSD 1TB,Stockage,Normandie,Magasin,8,99.99,20,639.94
VNT01059,2024-07-24,CLI0191,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,B2B Direct,13,49.99,10,584.88
VNT01060,2024-12-07,CLI0068,Disque SSD 1TB,Stockage,Hauts-de-France,Revendeur,10,99.99,10,899.91
VNT01061,2024-10-27,CLI0160,Tablette graphique,Création,Île-de-France,Magasin,12,249.99,10,2699.89
VNT01062,2024-01-16,CLI0035,Imprimante laser,Impression,Hauts-de-France,B2B Direct,13,349.99,20,3639.9
VNT01063,2024-04-07,CLI0154,Webcam HD,Vidéo,Auvergne-Rhône-Alpes,En ligne,10,79.99,0,799.9
VNT01064,2024-05-03,CLI0153,Casque audio,Audio,Occitanie,B2B Direct,9,129.99,10,1052.92
VNT01065,2024-10-02,CLI0124,Casque audio,Audio,Bretagne,Revendeur,5,129.99,15,552.46
VNT01066,2024-05-08,CLI0018,Clavier mécanique,Périphériques,Provence-PACA,En ligne,6,89.99,5,512.94
VNT01067,2024-03-26,CLI0102,Écran 4K,Affichage,Provence-PACA,B2B Direct,8,449.99,0,3599.92
VNT01068,2024-11-26,CLI0150,Hub USB-C,Connectique,Hauts-de-France,En ligne,12,49.99,15,509.9
VNT01069,2024-02-25,CLI0077,Souris sans fil,Périphériques,Bretagne,B2B Direct,6,39.99,10,215.95
VNT01070,2024-02-22,CLI0150,Laptop Pro,Informatique,Normandie,En ligne,15,1299.99,10,17549.86
VNT01071,2024-09-07,CLI0065,Écran 4K,Affichage,Normandie,Magasin,10,449.99,20,3599.92
VNT01072,2024-07-21,CLI0034,Disque SSD 1TB,Stockage,Normandie,Revendeur,3,99.99,20,239.98
VNT01073,2024-05-02,CLI0096,Hub USB-C,Connectique,Grand Est,Revendeur,13,49.99,5,617.38
VNT01074,2024-01-13,CLI0089,Clavier mécanique,Périphériques,Grand Est,Revendeur,7,89.99,0,629.93
VNT01075,2024-11-07,CLI0183,Souris sans fil,Périphériques,Grand Est,Revendeur,14,39.99,15,475.88
VNT01076,2024-03-06,CLI0190,Souris sans fil,Périphériques,Bretagne,En ligne,3,39.99,10,107.97
VNT01077,2024-04-02,CLI0121,Laptop Pro,Informatique,Hauts-de-France,B2B Direct,6,1299.99,5,7409.94
VNT01078,2024-10-09,CLI0151,Hub USB-C,Connectique,Hauts-de-France,B2B Direct,14,49.99,5,664.87
VNT01079,2024-07-17,CLI0163,Souris sans fil,Périphériques,Provence-PACA,Revendeur,15,39.99,0,599.85
VNT01080,2024-01-12,CLI0031,Souris sans fil,Périphériques,Occitanie,B2B Direct,7,39.99,10,251.94
VNT01081,2024-12-04,CLI0106,Clavier mécanique,Périphériques,Normandie,Revendeur,15,89.99,10,1214.87
VNT01082,2024-11-06,CLI0007,Écran 4K,Affichage,Occitanie,B2B Direct,10,449.99,10,4049.91
VNT01083,2024-01-21,CLI0113,Tablette graphique,Création,Occitanie,Revendeur,15,249.99,15,3187.37
VNT01084,2024-05-03,CLI0061,Casque audio,Audio,Normandie,En ligne,6,129.99,20,623.95
VNT01085,2024-10-11,CLI0040,Tablette graphique,Création,Île-de-France,Magasin,5,249.99,5,1187.45
VNT01086,2024-05-08,CLI0010,Webcam HD,Vidéo,Occitanie,Revendeur,2,79.99,10,143.98
VNT01087,2024-02-12,CLI0110,Tablette graphique,Création,Normandie,Revendeur,3,249.99,0,749.97
VNT01088,2024-04-13,CLI0067,Hub USB-C,Connectique,Normandie,En ligne,14,49.99,10,629.87
VNT01089,2024-10-09,CLI0053,Casque audio,Audio,Occitanie,Magasin,5,129.99,20,519.96
VNT01090,2024-04-02,CLI0054,Tablette graphique,Création,Normandie,B2B Direct,1,249.99,20,199.99
VNT01091,2024-02-06,CLI0086,Webcam HD,Vidéo,Bretagne,Revendeur,7,79.99,0,559.93
VNT01092,2024-07-07,CLI0140,Hub USB-C,Connectique,Hauts-de-France,Magasin,15,49.99,10,674.87
VNT01093,2024-12-23,CLI0124,Casque audio,Audio,Grand Est,Revendeur,4,129.99,5,493.96
VNT01094,2024-06-03,CLI0100,Imprimante laser,Impression,Grand Est,En ligne,2,349.99,10,629.98
VNT01095,2024-03-13,CLI0048,Webcam HD,Vidéo,Normandie,B2B Direct,5,79.99,5,379.95
VNT01096,2024-11-13,CLI0136,Hub USB-C,Connectique,Bretagne,Magasin,2,49.99,5,94.98
VNT01097,2024-02-28,CLI0091,Écran 4K,Affichage,Auvergne-Rhône-Alpes,B2B Direct,2,449.99,15,764.98
VNT01098,2024-11-12,CLI0086,Webcam HD,Vidéo,Normandie,Revendeur,2,79.99,5,151.98
VNT01099,2024-09-29,CLI0196,Laptop Pro,Informatique,Bretagne,B2B Direct,10,1299.99,5,12349.9
VNT01100,2024-03-07,CLI0030,Écran 4K,Affichage,Bretagne,En ligne,7,449.99,20,2519.94
VNT01101,2024-08-27,CLI0170,Casque audio,Audio,Auvergne-Rhône-Alpes,B2B Direct,13,129.99,10,1520.88
VNT01102,2024-10-11,CLI0041,Imprimante laser,Impression,Occitanie,En ligne,4,349.99,5,1329.96
VNT01103,2024-12-05,CLI0181,Laptop Pro,Informatique,Grand Est,B2B Direct,3,1299.99,0,3899.97
VNT01104,2024-08-01,CLI0185,Laptop Pro,Informatique,Normandie,Magasin,12,1299.99,10,14039.89
VNT01105,2024-12-28,CLI0001,Souris sans fil,Périphériques,Normandie,Revendeur,7,39.99,20,223.94
VNT01106,2024-08-06,CLI0009,Imprimante laser,Impression,Auvergne-Rhône-Alpes,Magasin,1,349.99,15,297.49
VNT01107,2024-10-11,CLI0167,Imprimante laser,Impression,Occitanie,En ligne,8,349.99,0,2799.92
VNT01108,2024-11-09,CLI0069,Clavier mécanique,Périphériques,Bretagne,B2B Direct,3,89.99,20,215.98
VNT01109,2024-02-05,CLI0087,Disque SSD 1TB,Stockage,Hauts-de-France,Magasin,7,99.99,10,629.94
VNT01110,2024-04-12,CLI0195,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,B2B Direct,6,99.99,15,509.95
VNT01111,2024-02-25,CLI0070,Laptop Pro,Informatique,Île-de-France,Magasin,7,1299.99,5,8644.93
VNT01112,2024-03-09,CLI0121,Hub USB-C,Connectique,Hauts-de-France,B2B Direct,8,49.99,10,359.93
VNT01113,2024-01-25,CLI0186,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,B2B Direct,6,49.99,5,284.94
VNT01114,2024-12-16,CLI0051,Disque SSD 1TB,Stockage,Normandie,Revendeur,14,99.99,10,1259.87
VNT01115,2024-03-07,CLI0191,Imprimante laser,Impression,Provence-PACA,En ligne,11,349.99,15,3272.41
VNT01116,2024-05-19,CLI0042,Souris sans fil,Périphériques,Normandie,B2B Direct,10,39.99,0,399.9
VNT01117,2024-05-08,CLI0199,Écran 4K,Affichage,Occitanie,En ligne,7,449.99,5,2992.43
VNT01118,2024-02-28,CLI0050,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,Magasin,11,49.99,5,522.4
VNT01119,2024-08-04,CLI0005,Souris sans fil,Périphériques,Provence-PACA,En ligne,6,39.99,20,191.95
VNT01120,2024-10-09,CLI0189,Disque SSD 1TB,Stockage,Occitanie,En ligne,6,99.99,5,569.94
VNT01121,2024-06-10,CLI0138,Webcam HD,Vidéo,Normandie,En ligne,12,79.99,20,767.9
VNT01122,2024-09-11,CLI0005,Laptop Pro,Informatique,Île-de-France,B2B Direct,15,1299.99,5,18524.86
VNT01123,2024-04-08,CLI0083,Imprimante laser,Impression,Provence-PACA,Revendeur,3,349.99,10,944.97
VNT01124,2024-04-29,CLI0133,Souris sans fil,Périphériques,Île-de-France,Magasin,3,39.99,20,95.98
VNT01125,2024-07-05,CLI0025,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,Magasin,14,1299.99,5,17289.87
VNT01126,2024-07-08,CLI0002,Casque audio,Audio,Auvergne-Rhône-Alpes,Magasin,2,129.99,10,233.98
VNT01127,2024-11-04,CLI0194,Écran 4K,Affichage,Occitanie,En ligne,14,449.99,5,5984.87
VNT01128,2024-02-09,CLI0179,Webcam HD,Vidéo,Île-de-France,B2B Direct,1,79.99,15,67.99
VNT01129,2024-04-07,CLI0090,Souris sans fil,Périphériques,Auvergne-Rhône-Alpes,Magasin,14,39.99,0,559.86
VNT01130,2024-08-03,CLI0089,Tablette graphique,Création,Normandie,En ligne,13,249.99,15,2762.39
VNT01131,2024-08-09,CLI0175,Souris sans fil,Périphériques,Occitanie,Magasin,11,39.99,20,351.91
VNT01132,2024-03-28,CLI0146,Hub USB-C,Connectique,Île-de-France,Revendeur,15,49.99,5,712.36
VNT01133,2024-05-19,CLI0185,Casque audio,Audio,Normandie,B2B Direct,13,129.99,5,1605.38
VNT01134,2024-10-01,CLI0032,Hub USB-C,Connectique,Île-de-France,En ligne,15,49.99,10,674.87
VNT01135,2024-11-13,CLI0095,Webcam HD,Vidéo,Grand Est,Magasin,8,79.99,10,575.93
VNT01136,2024-03-04,CLI0045,Casque audio,Audio,Bretagne,Magasin,1,129.99,0,129.99
VNT01137,2024-10-22,CLI0067,Casque audio,Audio,Grand Est,Revendeur,5,129.99,5,617.45
VNT01138,2024-05-18,CLI0164,Disque SSD 1TB,Stockage,Normandie,B2B Direct,13,99.99,0,1299.87
VNT01139,2024-06-28,CLI0152,Clavier mécanique,Périphériques,Grand Est,Magasin,15,89.99,15,1147.37
VNT01140,2024-11-09,CLI0179,Casque audio,Audio,Auvergne-Rhône-Alpes,Magasin,10,129.99,20,1039.92
VNT01141,2024-05-25,CLI0128,Hub USB-C,Connectique,Normandie,B2B Direct,9,49.99,5,427.41
VNT01142,2024-10-17,CLI0083,Casque audio,Audio,Normandie,En ligne,15,129.99,20,1559.88
VNT01143,2024-08-08,CLI0194,Casque audio,Audio,Île-de-France,En ligne,3,129.99,0,389.97
VNT01144,2024-08-16,CLI0112,Clavier mécanique,Périphériques,Île-de-France,En ligne,3,89.99,5,256.47
VNT01145,2024-11-05,CLI0168,Clavier mécanique,Périphériques,Normandie,B2B Direct,7,89.99,0,629.93
VNT01146,2024-03-02,CLI0002,Tablette graphique,Création,Île-de-France,Magasin,14,249.99,15,2974.88
VNT01147,2024-02-13,CLI0153,Hub USB-C,Connectique,Bretagne,Magasin,4,49.99,0,199.96
VNT01148,2024-09-29,CLI0068,Hub USB-C,Connectique,Hauts-de-France,En ligne,7,49.99,15,297.44
VNT01149,2024-11-07,CLI0181,Tablette graphique,Création,Hauts-de-France,B2B Direct,10,249.99,0,2499.9
VNT01150,2024-07-31,CLI0022,Clavier mécanique,Périphériques,Occitanie,Magasin,14,89.99,5,1196.87
VNT01151,2024-04-28,CLI0024,Disque SSD 1TB,Stockage,Bretagne,Magasin,6,99.99,15,509.95
VNT01152,2024-12-11,CLI0106,Clavier mécanique,Périphériques,Normandie,Magasin,2,89.99,20,143.98
VNT01153,2024-12-27,CLI0096,Hub USB-C,Connectique,Provence-PACA,B2B Direct,6,49.99,20,239.95
VNT01154,2024-09-29,CLI0150,Écran 4K,Affichage,Hauts-de-France,En ligne,5,449.99,5,2137.45
VNT01155,2024-06-19,CLI0188,Tablette graphique,Création,Grand Est,Revendeur,10,249.99,5,2374.91
VNT01156,2024-03-28,CLI0188,Webcam HD,Vidéo,Provence-PACA,B2B Direct,15,79.99,20,959.88
VNT01157,2024-05-08,CLI0131,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,B2B Direct,8,99.99,5,759.92
VNT01158,2024-03-17,CLI0083,Casque audio,Audio,Hauts-de-France,B2B Direct,1,129.99,20,103.99
VNT01159,2024-08-14,CLI0131,Disque SSD 1TB,Stockage,Bretagne,En ligne,13,99.99,15,1104.89
VNT01160,2024-08-27,CLI0170,Écran 4K,Affichage,Auvergne-Rhône-Alpes,Magasin,7,449.99,5,2992.43
VNT01161,2024-07-08,CLI0024,Tablette graphique,Création,Occitanie,B2B Direct,14,249.99,15,2974.88
VNT01162,2024-09-05,CLI0146,Laptop Pro,Informatique,Hauts-de-France,B2B Direct,4,1299.99,15,4419.97
VNT01163,2024-11-28,CLI0124,Clavier mécanique,Périphériques,Grand Est,Revendeur,6,89.99,15,458.95
VNT01164,2024-05-02,CLI0154,Webcam HD,Vidéo,Île-de-France,En ligne,3,79.99,10,215.97
VNT01165,2024-03-16,CLI0088,Webcam HD,Vidéo,Hauts-de-France,En ligne,5,79.99,10,359.95
VNT01166,2024-07-22,CLI0147,Souris sans fil,Périphériques,Hauts-de-France,Revendeur,10,39.99,15,339.92
VNT01167,2024-10-27,CLI0008,Écran 4K,Affichage,Hauts-de-France,Magasin,2,449.99,15,764.98
VNT01168,2024-09-18,CLI0158,Tablette graphique,Création,Occitanie,Revendeur,3,249.99,5,712.47
VNT01169,2024-04-29,CLI0058,Casque audio,Audio,Bretagne,Revendeur,8,129.99,20,831.94
VNT01170,2024-01-31,CLI0051,Disque SSD 1TB,Stockage,Hauts-de-France,En ligne,10,99.99,0,999.9
VNT01171,2024-04-03,CLI0193,Hub USB-C,Connectique,Grand Est,B2B Direct,6,49.99,5,284.94
VNT01172,2024-02-02,CLI0170,Casque audio,Audio,Normandie,Magasin,5,129.99,20,519.96
VNT01173,2024-07-29,CLI0065,Souris sans fil,Périphériques,Grand Est,Magasin,1,39.99,10,35.99
VNT01174,2024-02-14,CLI0107,Clavier mécanique,Périphériques,Île-de-France,B2B Direct,1,89.99,10,80.99
VNT01175,2024-06-06,CLI0030,Laptop Pro,Informatique,Provence-PACA,B2B Direct,10,1299.99,15,11049.91
VNT01176,2024-04-01,CLI0120,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,B2B Direct,6,49.99,0,299.94
VNT01177,2024-10-18,CLI0018,Laptop Pro,Informatique,Grand Est,En ligne,4,1299.99,20,4159.97
VNT01178,2024-12-13,CLI0099,Écran 4K,Affichage,Provence-PACA,En ligne,15,449.99,10,6074.87
VNT01179,2024-07-12,CLI0013,Souris sans fil,Périphériques,Bretagne,Magasin,1,39.99,5,37.99
VNT01180,2024-03-25,CLI0086,Tablette graphique,Création,Grand Est,B2B Direct,11,249.99,10,2474.9
VNT01181,2024-03-02,CLI0187,Disque SSD 1TB,Stockage,Provence-PACA,Magasin,7,99.99,0,699.93
VNT01182,2024-01-30,CLI0082,Souris sans fil,Périphériques,Normandie,B2B Direct,13,39.99,15,441.89
VNT01183,2024-02-04,CLI0049,Imprimante laser,Impression,Hauts-de-France,B2B Direct,9,349.99,20,2519.93
VNT01184,2024-02-02,CLI0165,Souris sans fil,Périphériques,Grand Est,B2B Direct,3,39.99,0,119.97
VNT01185,2024-10-23,CLI0087,Imprimante laser,Impression,Île-de-France,B2B Direct,3,349.99,5,997.47
VNT01186,2024-09-21,CLI0084,Clavier mécanique,Périphériques,Normandie,En ligne,1,89.99,5,85.49
VNT01187,2024-09-29,CLI0181,Clavier mécanique,Périphériques,Provence-PACA,Magasin,3,89.99,20,215.98
VNT01188,2024-08-04,CLI0147,Webcam HD,Vidéo,Bretagne,En ligne,2,79.99,20,127.98
VNT01189,2024-03-31,CLI0059,Imprimante laser,Impression,Occitanie,Revendeur,14,349.99,10,4409.87
VNT01190,2024-09-08,CLI0083,Souris sans fil,Périphériques,Provence-PACA,Magasin,14,39.99,0,559.86
VNT01191,2024-01-21,CLI0022,Webcam HD,Vidéo,Île-de-France,Revendeur,8,79.99,20,511.94
VNT01192,2024-04-28,CLI0030,Hub USB-C,Connectique,Normandie,Revendeur,11,49.99,10,494.9
VNT01193,2024-08-24,CLI0137,Casque audio,Audio,Occitanie,Revendeur,11,129.99,20,1143.91
VNT01194,2024-04-14,CLI0048,Hub USB-C,Connectique,Occitanie,Magasin,9,49.99,0,449.91
VNT01195,2024-10-19,CLI0115,Disque SSD 1TB,Stockage,Bretagne,Magasin,8,99.99,15,679.93
VNT01196,2024-10-25,CLI0058,Écran 4K,Affichage,Hauts-de-France,Revendeur,7,449.99,0,3149.93
VNT01197,2024-04-15,CLI0062,Souris sans fil,Périphériques,Grand Est,Magasin,4,39.99,0,159.96
VNT01198,2024-04-21,CLI0157,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,Magasin,15,1299.99,10,17549.86
VNT01199,2024-09-27,CLI0095,Clavier mécanique,Périphériques,Occitanie,En ligne,2,89.99,20,143.98
VNT01200,2024-05-04,CLI0030,Tablette graphique,Création,Grand Est,Revendeur,2,249.99,10,449.98
VNT01201,2024-05-07,CLI0111,Imprimante laser,Impression,Provence-PACA,En ligne,10,349.99,5,3324.9
VNT01202,2024-11-19,CLI0050,Hub USB-C,Connectique,Occitanie,En ligne,3,49.99,10,134.97
VNT01203,2024-01-15,CLI0168,Imprimante laser,Impression,Normandie,B2B Direct,14,349.99,0,4899.86
